"exposure","lag","RR","RR_low","RR_high","state"
16.6,5,1.04114594012701,0.988428178465972,1.09667540066016,"GO"
16.6,6,1.03685552835252,0.981822889709299,1.09497282854496,"GO"
16.6,7,1.02128036265458,0.970277508172226,1.07496419360339,"GO"
16.6,8,0.996217468403069,0.952433941162043,1.04201373077964,"GO"
16.6,9,0.964249171207602,0.923643567114156,1.00663989581993,"GO"
16.6,10,0.927884368359241,0.879688000105552,0.978721320447842,"GO"
16.6,11,0.889429270496574,0.825395085484027,0.958431230241893,"GO"
16.6,12,0.850913599027459,0.768547001187962,0.942107576882969,"GO"
16.7,0,0.955409801326902,0.875390924184973,1.04274314852119,"GO"
16.7,1,0.979460943452974,0.919187426507837,1.04368675210725,"GO"
16.7,2,1.00218661416051,0.957145123529958,1.04934767457034,"GO"
16.7,3,1.0214995056829,0.98138291460906,1.06325596724504,"GO"
16.7,4,1.03518949533478,0.990176265338488,1.08224901844639,"GO"
16.7,5,1.04101677637047,0.989417274241125,1.09530726509294,"GO"
16.7,6,1.0368497353817,0.982976933466501,1.09367507736918,"GO"
16.7,7,1.02149637730334,0.971555017189854,1.07400489975541,"GO"
16.7,8,0.996731218752358,0.953841469687269,1.041549517407,"GO"
16.7,9,0.965107005201164,0.925313987286346,1.00661131711621,"GO"
16.7,10,0.929105449269487,0.881861113596729,0.978880826643422,"GO"
16.7,11,0.891010116113708,0.828212314804414,0.958569454747176,"GO"
16.7,12,0.852833608227501,0.772003941613404,0.942126230343215,"GO"
16.8,0,0.955643369341331,0.877292143422796,1.04099216687721,"GO"
16.8,1,0.9795588158447,0.920557398504061,1.04234181948714,"GO"
16.8,2,1.00215943970977,0.958073584167221,1.0482739104767,"GO"
16.8,3,1.02137776776597,0.982116996758018,1.06220801384178,"GO"
16.8,4,1.03502512231327,0.990980346832393,1.08102749690634,"GO"
16.8,5,1.04088303797002,0.990394563274238,1.09394532129889,"GO"
16.8,6,1.03683860335733,0.984118394917052,1.09238308618608,"GO"
16.8,7,1.02170690939238,0.972820603954777,1.0730498557046,"GO"
16.8,8,0.997239997760497,0.955238818457276,1.04108793939035,"GO"
16.8,9,0.965961010559029,0.926976436714142,1.00658510504077,"GO"
16.8,10,0.930324412474612,0.884028599415,0.979044697217911,"GO"
16.8,11,0.892591017853168,0.831026961460994,0.958715856524651,"GO"
16.8,12,0.854756170068146,0.775462603416786,0.942157761122732,"GO"
16.9,0,0.955880936969509,0.879186930077728,1.03926518286723,"GO"
16.9,1,0.979658673931313,0.921920411580145,1.04101298263253,"GO"
16.9,2,1.00213226406121,0.958994817148434,1.04721011700421,"GO"
16.9,3,1.02125416171122,0.982842792817453,1.06116672008419,"GO"
16.9,4,1.03485723722761,0.991773992492548,1.07981204341816,"GO"
16.9,5,1.04074448787678,0.991359408080671,1.09258971087281,"GO"
16.9,6,1.03682185466852,0.985246571263028,1.0910969798557,"GO"
16.9,7,1.02191166782624,0.974073578039842,1.07209915183296,"GO"
16.9,8,0.997743524969426,0.956625362148376,1.04062904979098,"GO"
16.9,9,0.966810936653559,0.928630346442897,1.00656131991957,"GO"
16.9,10,0.931541051387208,0.886189872024295,0.979213098472192,"GO"
16.9,11,0.894171822529471,0.833838360983065,0.958870790332846,"GO"
16.9,12,0.856681189484984,0.778922225350217,0.942202746991115,"GO"
17,0,0.956122702196243,0.881074808382501,1.03756300027838,"GO"
17,1,0.97976061604916,0.923276069281898,1.03970079665082,"GO"
17,2,1.00210508711928,0.95990846579,1.04615662994895,"GO"
17,3,1.02112859510385,0.98355990343659,1.06013228487205,"GO"
17,4,1.03468566684128,0.992556684199473,1.07860281050874,"GO"
17,5,1.04060088923358,0.992311169180843,1.09124057483663,"GO"
17,6,1.03679921181067,0.986360757116638,1.08981688277376,"GO"
17,7,1.02211036137362,0.975313246245513,1.07115287816395,"GO"
17,8,0.998241519450891,0.958000472722393,1.04017290129708,"GO"
17,9,0.967656532064842,0.930275144316744,1.00654002180772,"GO"
17,10,0.932755158417184,0.888344340778692,0.979386197013679,"GO"
17,11,0.895752375924665,0.836645840485117,0.959034611956522,"GO"
17,12,0.858608570557337,0.782382033281942,0.942261767364549,"GO"
17.1,0,0.956368863257227,0.88295529926449,1.03588641845156,"GO"
17.1,1,0.979864740588157,0.92462397358725,1.03840581390387,"GO"
17.1,2,1.00207790878845,0.960814172870237,1.04511378332618,"GO"
