geocode,cidade,date,indexP,indexPlower,indexPupper
2612000,saire,2022-05-22,1.08395612132885,0.482324961275575,1.89169460288545
2612000,saire,2022-05-29,1.07305452241142,0.475926002517121,1.88192055330545
2612000,saire,2022-06-05,1.06287233012476,0.470614369195061,1.86752358879012
2612000,saire,2022-06-12,1.04201098930525,0.462177586853383,1.81965608202446
2612000,saire,2022-06-19,1.03340023086508,0.458118319248372,1.80432614729518
2612000,saire,2022-06-26,1.01912821366711,0.45192525252237,1.77451306202183
2612000,saire,2022-07-03,1.00060937510419,0.44575266160318,1.72362267154398
2612000,saire,2022-07-10,0.984602321982674,0.444336455604144,1.67644311095246
2612000,saire,2022-07-17,0.975073954056614,0.444220436096098,1.65420437526447
2612000,saire,2022-07-24,0.974750741814882,0.441992992911974,1.65419506681253
2612000,saire,2022-07-31,0.967432036670785,0.440998379434842,1.64091218543759
2612000,saire,2022-08-07,0.957720582051569,0.441851322850771,1.61127151002011
2612000,saire,2022-08-14,0.950212867919337,0.441970789859559,1.57429603923523
2612000,saire,2022-08-21,0.945590484380889,0.443534744897903,1.55532806757642
2612000,saire,2022-08-28,0.933859971055987,0.445318362752636,1.51403513461973
2612000,saire,2022-09-04,0.922904819043047,0.451510419930358,1.51173413459645
2612000,saire,2022-09-11,0.913824095688554,0.452189090814668,1.51353817958795
2612000,saire,2022-09-18,0.907521896734532,0.443585111477931,1.48090432793326
2612000,saire,2022-09-25,0.905768263959418,0.449189252148912,1.49814686560476
2612000,saire,2022-10-02,0.905410594802415,0.453882625428347,1.51138546840599
2612000,saire,2022-10-09,0.903256994567463,0.435517295659401,1.51253054324198
2612000,saire,2022-10-16,0.901930645481328,0.42368739299563,1.52021334416098
2612000,saire,2022-10-23,0.906057356527884,0.426505695554602,1.53452685524135
2612000,saire,2022-10-30,0.911672208508355,0.430498308886597,1.55580925974245
2612000,saire,2022-11-06,0.92216070848762,0.436363473201457,1.57780676234496
2612000,saire,2022-11-13,0.9270748369893,0.439966560364531,1.59793874361885
2612000,saire,2022-11-20,0.935080629107095,0.444887667601587,1.61993001426208
2612000,saire,2022-11-27,0.949014695521319,0.452651369371592,1.64860508715829
2612000,saire,2022-12-04,0.964056094779226,0.460710326929366,1.67544108439848
2612000,saire,2022-12-11,0.97672498576812,0.467692199449379,1.70017225353524
2612000,saire,2022-12-18,0.994100486536745,0.476959933945238,1.73008014192519
2612000,saire,2022-12-25,1.00848271504992,0.484361820781822,1.75137992663956
2612000,saire,2023-01-01,1.02472836846091,0.492634778799556,1.774220084609
2612000,saire,2023-01-08,1.04716637722569,0.503246053411956,1.79635338889766
2612000,saire,2023-01-15,1.06380092223032,0.511145005521937,1.81330246805531
2612000,saire,2023-01-22,1.07413839096475,0.516465449168502,1.8282646640792
2612000,saire,2023-01-29,1.09003227121139,0.523738221326875,1.84151693978207
2612000,saire,2023-02-05,1.10360252586124,0.529127416983383,1.84859048405149
2612000,saire,2023-02-12,1.11565251211273,0.550210673193345,1.86903135995937
2612000,saire,2023-02-19,1.12062567994705,0.570352759343706,1.85748382522397
2612000,saire,2023-02-26,1.1263610268274,0.576202580457429,1.84263802422669
2612000,saire,2023-03-05,1.13510857526068,0.570838134166578,1.82972496897964
2612000,saire,2023-03-12,1.14146360700913,0.57705826190753,1.87697083408379
2612000,saire,2023-03-19,1.14476696187458,0.576728669545744,1.86702099872297
2612000,saire,2023-03-26,1.15004554907002,0.571000979496512,1.85851106629355
2612000,saire,2023-04-02,1.15053988467791,0.560713226022904,1.85322418349917
2612000,saire,2023-04-09,1.14275817389097,0.552012711247004,1.85361078317642
2612000,saire,2023-04-16,1.13667491160502,0.543970687687776,1.85744053654437
2612000,saire,2023-04-23,1.13744843242534,0.535077315192606,1.8851490746048
