"indexP","lag","RR","RR_low","RR_high","state"
2.7,4,1.15866400145172,1.05003820957405,1.27852706312915,"GO"
2.7,5,1.153122759375,1.00620126146663,1.32149714884124,"GO"
2.7,6,1.11609282875596,0.960153958223251,1.29735777448189,"GO"
2.7,7,1.04669319589934,0.913132454427508,1.19978940736353,"GO"
2.7,8,0.954652310889782,0.864749356598275,1.05390195174274,"GO"
2.7,9,0.851523132235186,0.807736257658906,0.89768366574652,"GO"
2.7,10,0.746950322087126,0.696587815719777,0.800953980352861,"GO"
2.7,11,0.647962220284261,0.558851946304738,0.751281339703459,"GO"
2.7,12,0.558970643271163,0.440304729113561,0.70961804264063,"GO"
2.8,0,0.959245882362463,0.742888117679796,1.23861539972288,"GO"
2.8,1,1.02745596562763,0.876740490131258,1.20408008206141,"GO"
2.8,2,1.09302032226883,1.0143516249195,1.17779022140124,"GO"
2.8,3,1.14698237345806,1.08533129343608,1.21213547695516,"GO"
2.8,4,1.17918102890548,1.06209913082013,1.30916960440114,"GO"
2.8,5,1.17959031992336,1.02043199324887,1.36357281236042,"GO"
2.8,6,1.14035648694181,0.971622183865524,1.33839360494702,"GO"
2.8,7,1.06054709487198,0.917128356291514,1.22639337528441,"GO"
2.8,8,0.95318675921487,0.857900758492589,1.05905606091196,"GO"
2.8,9,0.833591005563273,0.787867187221053,0.881968402576748,"GO"
2.8,10,0.714205633669873,0.662818614090944,0.769576587503314,"GO"
2.8,11,0.603610813800248,0.51548532307213,0.706801917007472,"GO"
2.8,12,0.506666856432,0.392870774718842,0.653424280771204,"GO"
0.8,0,0.297578101938715,0.220476298641071,0.401642840066041,"PE"
0.8,1,0.453501388166065,0.378816644423759,0.542910434628329,"PE"
0.8,2,0.674986953042457,0.625979855755851,0.727830748207398,"PE"
0.8,3,0.958275419365718,0.897384943823017,1.02329751093044,"PE"
0.8,4,1.26736770605129,1.10829085965581,1.44927740614998,"PE"
0.8,5,1.52500528808523,1.26791081545978,1.83423084678441,"PE"
0.8,6,1.63055552918954,1.3317459521657,1.99641029841085,"PE"
0.8,7,1.52494707822558,1.27098982684477,1.82964768267397,"PE"
0.8,8,1.26727095636931,1.11328623218713,1.44255415222565,"PE"
0.8,9,0.958165690667171,0.900419882091103,1.01961485861416,"PE"
0.8,10,0.674883901212937,0.619384552742147,0.735356214648782,"PE"
0.8,11,0.453414843426905,0.373382974793603,0.550600948941197,"PE"
0.8,12,0.29750995662746,0.216702327099731,0.408450502018551,"PE"
0.9,0,0.477892305082169,0.397933676382208,0.573917385764036,"PE"
0.9,1,0.618504125649145,0.554189641740557,0.690282395469424,"PE"
0.9,2,0.789021081411207,0.753546832669311,0.826165328976326,"PE"
0.9,3,0.977915881228749,0.939094681474231,1.01834190910136,"PE"
0.9,4,1.16068593010251,1.06890291895373,1.26035003221489,"PE"
0.9,5,1.30035434318249,1.16110576658834,1.45630266121403,"PE"
0.9,6,1.35542633639746,1.19715026291606,1.53462820024344,"PE"
0.9,7,1.30190602604958,1.1641752999681,1.4559313367245,"PE"
0.9,8,1.16345762235237,1.0743503604137,1.25995549393085,"PE"
0.9,9,0.981420833728666,0.944496170212939,1.01978905076928,"PE"
0.9,10,0.792793910429076,0.75264246655912,0.835087325442665,"PE"
0.9,11,0.622203176695037,0.552915958659713,0.700172941341444,"PE"
0.9,12,0.481324075709295,0.396842714927674,0.583790144414343,"PE"
1,0,0.707303375026459,0.646073313274657,0.774336370261346,"PE"
1,1,0.799151753301227,0.756845244213099,0.843823132519555,"PE"
1,2,0.896808687158277,0.87638576779822,0.917707533502219,"PE"
1,3,0.992806024264013,0.972858902260224,1.01316213432898,"PE"
1,4,1.07688684575063,1.03380950066667,1.12175916143439,"PE"
1,5,1.13674704801382,1.07476309797238,1.20230574868636,"PE"
1,6,1.15982566970225,1.09064194923165,1.2333979864317,"PE"
1,7,1.13864427115778,1.07718801232032,1.2036067626186,"PE"
1,8,1.08048447920186,1.03840391647633,1.12427032609591,"PE"
1,9,0.997785285020754,0.978653393481938,1.01729118974574,"PE"
1,10,0.902810762975192,0.880238134943728,0.925962238384449,"PE"
1,11,0.805842945552872,0.760700349811578,0.853664459413196,"PE"
1,12,0.71441590151455,0.650013227567654,0.785199529318387,"PE"
1.1,0,0.921100538380666,0.896407729400374,0.946473545439733,"PE"
1.1,1,0.94866944386812,0.933171421816239,0.964424855593436,"PE"
1.1,2,0.975475248048092,0.9684587094589,0.982542621859573,"PE"
1.1,3,0.999780187426845,0.993717159336923,1.00588020824581,"PE"
1.1,4,1.01970181928226,1.00752933214712,1.03202136858057,"PE"
1.1,5,1.03327452781699,1.01634175380213,1.05048941051701,"PE"
1.1,6,1.03854562126895,1.01984536235907,1.05758877499034,"PE"
1.1,7,1.03426478511322,1.01738914969565,1.05142034003931,"PE"
1.1,8,1.02165725513909,1.00959917499569,1.03385935015527,"PE"
1.1,9,1.00265741528064,0.996700698955631,1.0086497315299,"PE"
1.1,10,0.979220084400375,0.971933286994793,0.986561512527161,"PE"
1.1,11,0.953224037894205,0.937296012771124,0.969422737362279,"PE"
1.1,12,0.926409764617852,0.901157031807951,0.95237014381108,"PE"
1.2,0,1.05057235616573,1.02760170391906,1.07405648640939,"PE"
1.2,1,1.03198452290056,1.01815284902066,1.0460041009861,"PE"
1.2,2,1.01471135380169,1.00861618392016,1.02084335741292,"PE"
1.2,3,0.999668705870399,0.994853723627072,1.00450699209647,"PE"
1.2,4,0.987724977174294,0.978373454622666,0.997165883767998,"PE"
1.2,5,0.979725604357283,0.966928186587175,0.992692397582418,"PE"
1.2,6,0.976525264069967,0.962469783734968,0.99078600438381,"PE"
1.2,7,0.978711127892917,0.965921596245128,0.991670002601681,"PE"
1.2,8,0.985680517061389,0.976337937980214,0.995112495294735,"PE"
1.2,9,0.996566539446588,0.991755983167588,1.00140042954167,"PE"
1.2,10,1.01051506449381,1.00446188018855,1.0166047270776,"PE"
1.2,11,1.02665263133577,1.01291985767546,1.04057158860279,"PE"
1.2,12,1.04406221228203,1.02126823631693,1.06736493347372,"PE"
1.3,0,1.15460938538999,1.08093439588453,1.23330596001596,"PE"
1.3,1,1.09759775744565,1.05436333444531,1.14260501839579,"PE"
1.3,2,1.04626203285768,1.02786174483335,1.06499171401399,"PE"
1.3,3,1.00280380850969,0.988812326388644,1.01699326709878,"PE"
1.3,4,0.969078291264763,0.94214101643881,0.996785744612177,"PE"
1.3,5,0.946800030855474,0.910498347429895,0.984549066956927,"PE"
1.3,6,0.937785033580976,0.89817850179948,0.979138074944492,"PE"
1.3,7,0.943380116105879,0.9071567795363,0.981049873119896,"PE"
1.3,8,0.962090163837806,0.93524438261548,0.989706541476249,"PE"
1.3,9,0.991976398154781,0.978040897325841,1.00611045733019,"PE"
1.3,10,1.03122702323255,1.01330144522246,1.04946970959032,"PE"
1.3,11,1.07791740694939,1.03577800263096,1.12177120314697,"PE"
1.3,12,1.12981103563494,1.05811638145371,1.20636349518453,"PE"
1.4,0,1.28088168584416,1.15624283556935,1.41895615925964,"PE"
1.4,1,1.17769259781907,1.10672419017508,1.25321183658092,"PE"
1.4,2,1.08773233064185,1.05887852506606,1.11737238513714,"PE"
1.4,3,1.01378638478656,0.99244119381387,1.03559066308907,"PE"
1.4,4,0.957794544932017,0.916780527799237,1.00064340644724,"PE"
1.4,5,0.921439688810096,0.867024072982002,0.979270503060267,"PE"
1.4,6,0.906770291359458,0.84782422711459,0.969814656146863,"PE"
1.4,7,0.915534903680476,0.86139395599495,0.973078756849477,"PE"
