"date","geocode","indexP","cidade"
2017-01-01,4319505,0.978921893430085,"sao_sebastiao_do_cai"
2017-01-01,4319604,0.957214350531921,"sao_sepe"
2017-01-01,4319703,0.958276554835448,"sao_valentim"
2017-01-01,4319711,0.902323720712526,"sao_valentim_do_sul"
2017-01-01,4319737,1.17825776117415,"sao_valerio_do_sul"
2017-01-01,4319752,0.874697257405058,"sao_vendelino"
2017-01-01,4319802,1.12172759865868,"sao_vicente_do_sul"
2017-01-01,4319901,0.987507517358218,"sapiranga"
2017-01-01,4320008,1.03713365179489,"sapucaia_do_sul"
2017-01-01,4320107,1.01410123865463,"sarandi"
2017-01-01,4320206,1.16684866068826,"seberi"
2017-01-01,4320230,1.16252411859563,"sede_nova"
2017-01-01,4320263,0.965065823283737,"segredo"
2017-01-01,4320305,1.00602166012788,"selbach"
2017-01-01,4320321,1.26694722716393,"senador_salgado_filho"
2017-01-01,4320354,0.957498241403078,"sentinela_do_sul"
2017-01-01,4320404,0.85350931823217,"serafina_correa"
2017-01-01,4320453,1.00485894766261,"serio"
2017-01-01,4320503,0.878834312836928,"sertao"
2017-01-01,4320552,0.999321947415436,"sertao_santana"
2017-01-01,4320578,1.20413020014791,"sete_de_setembro"
2017-01-01,4320602,0.956541502428337,"severiano_de_almeida"
2017-01-01,4320651,1.05473952566453,"silveira_martins"
2017-01-01,4320677,0.973176167619931,"sinimbu"
2017-01-01,4320701,0.979988491027977,"sobradinho"
2017-01-01,4320800,0.890752342117901,"soledade"
2017-01-01,4320859,0.983143662622044,"tabai"
2017-01-01,4320909,0.874600745810269,"tapejara"
2017-01-01,4321006,0.885836951326755,"tapera"
2017-01-01,4321105,1.01247881829177,"tapes"
2017-01-01,4321204,0.985047818685141,"taquara"
2017-01-01,4321303,1.04391462812763,"taquari"
2017-01-01,4321329,1.13430982646139,"taquarucu_do_sul"
2017-01-01,4321352,0.962662847143738,"tavares"
2017-01-01,4321402,1.21313681890655,"tenente_portela"
2017-01-01,4321436,0.871349396935666,"terra_de_areia"
2017-01-01,4321451,0.956221536838039,"teutonia"
2017-01-01,4321469,0.927474326202837,"tio_hugo"
2017-01-01,4321477,1.16773300797619,"tiradentes_do_sul"
2017-01-01,4321493,1.03529875157677,"toropi"
2017-01-01,4321501,0.898201084237208,"torres"
2017-01-01,4321600,0.958903151101015,"tramandai"
2017-01-01,4321626,0.948939224716157,"travesseiro"
2017-01-01,4321634,0.921199619158069,"tres_arroios"
2017-01-01,4321667,0.887528862494977,"tres_cachoeiras"
2017-01-01,4321709,0.894604962351434,"tres_coroas"
2017-01-01,4321808,1.22872620627536,"tres_de_maio"
2017-01-01,4321832,0.860555871757109,"tres_forquilhas"
2017-01-01,4321857,1.06705703226343,"tres_palmeiras"
2017-01-01,4321907,1.27569789562532,"tres_passos"
2017-01-01,4321956,1.08824505333506,"trindade_do_sul"
2017-01-01,4322004,1.06617023415484,"triunfo"
2017-01-01,4322103,1.25302135960298,"tucunduva"
2017-01-01,4322152,1.00631792929012,"tunas"
2017-01-01,4322186,0.77314153515273,"tupanci_do_sul"
2017-01-01,4322202,0.989803756349339,"tupancireta"
2017-01-01,4322251,0.854596308591994,"tupandi"
2017-01-01,4322301,1.27595169893242,"tuparendi"
2017-01-01,4322327,0.890088582206885,"turucu"
2017-01-01,4322343,1.38525331325243,"ubiretama"
2017-01-01,4322350,0.848036982483492,"uniao_da_serra"
2017-01-01,4322376,1.19800457895382,"unistalda"
2017-01-01,4322400,1.177030879802,"uruguaiana"
2017-01-01,4322509,0.76210906982056,"vacaria"
2017-01-01,4322525,1.03095157620633,"vale_verde"
2017-01-01,4322533,0.966349261936538,"vale_do_sol"
2017-01-01,4322541,0.932850117452734,"vale_real"
2017-01-01,4322558,0.81764734769787,"vanini"
2017-01-01,4322608,0.985353692849216,"venancio_aires"
2017-01-01,4322707,1.04184954646114,"vera_cruz"
2017-01-01,4322806,0.812703705689631,"veranopolis"
2017-01-01,4322855,0.899658485344727,"vespasiano_correa"
2017-01-01,4322905,0.946022233514167,"viadutos"
2017-01-01,4323002,1.03338837626404,"viamao"
2017-01-01,4323101,1.17161047824423,"vicente_dutra"
2017-01-01,4323200,0.992611998717242,"victor_graeff"
2017-01-01,4323309,0.853031616424925,"vila_flores"
2017-01-01,4323358,0.908263056808909,"vila_langaro"
2017-01-01,4323408,0.890910819774734,"vila_maria"
2017-01-01,4323457,1.0111854534118,"vila_nova_do_sul"
2017-01-01,4323507,1.14868905450632,"vista_alegre"
